tarball,package_name,package_version,entropy_average,entropy_std_dev,Sensitive Information Access,System Resources and Network Access,Cryptography and Encoding APIs,Dynamic Code Execution,Package Installation Risk
1157-node-abort-controller-3.1.1.tgz,node-abort-controller,3.1.1,4.683413781360082,0.20815024625710196,0,2,0,0,0
1160-babel-plugin-transform-function-name-7.27.1.tgz,@babel/plugin-transform-function-name,7.27.1,4.917202993489151,0.1610713783150552,0,0,0,0,0
1162-throttle-debounce-5.0.2.tgz,throttle-debounce,5.0.2,4.615412639604352,0.6322766213374492,1,0,0,0,0
1175-common-tags-1.8.2.tgz,common-tags,1.8.2,5.745627727012978,0.15643734008539878,1,2,0,0,0
1198-babel-plugin-syntax-import-assertions-7.27.1.tgz,@babel/plugin-syntax-import-assertions,7.27.1,4.858055855898948,0.15470663611042867,0,0,0,0,0
1204-http2-wrapper-2.2.1.tgz,http2-wrapper,2.2.1,4.980341376457108,0.24584334002082311,11,6,2,0,0
1207-protobufjs-pool-1.1.0.tgz,@protobufjs/pool,1.1.0,4.817009700455745,0.30317579468544653,0,0,0,0,0
1215-dns-packet-5.6.1.tgz,dns-packet,5.6.1,4.807632417166953,0.24559130533232768,3,0,1,0,0
1218-babel-register-7.28.3.tgz,@babel/register,7.28.3,5.002194538805996,0.1780925751472307,0,0,0,0,0
1219-xmldom-xmldom-0.8.11.tgz,@xmldom/xmldom,0.8.11,5.051169374000407,0.34074819694228126,0,1,0,0,0
122-ejs-3.1.10.tgz,ejs,3.1.10,4.858098772849388,0.2398786269713029,6,5,1,3,0
1243-decimal.js-light-2.5.1.tgz,decimal.js-light,2.5.1,4.908031369649143,0.343415170140612,3,0,0,0,0
1249-jest-test-sequencer-30.2.0.tgz,@jest/test-sequencer,30.2.0,4.784557945446168,0.18524475358886638,0,0,1,0,0
1265-types-hast-3.0.4.tgz,@types/hast,3.0.4,4.782938094096238,0.2417089403798589,0,0,0,0,0
1273-remark-parse-11.0.0.tgz,remark-parse,11.0.0,4.857053251561508,0.23224402419991705,0,0,0,0,0
1276-universal-user-agent-7.0.3.tgz,universal-user-agent,7.0.3,4.582965810872019,0.34430887790485837,1,0,0,0,0
1277-babel-plugin-syntax-async-generators-7.8.4.tgz,@babel/plugin-syntax-async-generators,7.8.4,4.8682474624782985,0.14540405647376825,0,0,0,0,0
1280-babel-plugin-transform-nullish-coalescing-operator-7.27.1.tgz,@babel/plugin-transform-nullish-coalescing-operator,7.27.1,4.86564729828709,0.14526134266602525,0,0,0,0,0
129-sprintf-js-1.1.3.tgz,sprintf-js,1.1.3,4.750542034526671,0.4521633963725251,1,0,0,0,0
1293-babel-plugin-transform-duplicate-keys-7.27.1.tgz,@babel/plugin-transform-duplicate-keys,7.27.1,4.805845790836599,0.2313572048184997,0,0,0,0,0
1298-ansi-html-community-0.0.8.tgz,ansi-html-community,0.0.8,4.893751126857194,0.3475023959794667,0,0,0,0,0
1305-smithy-util-hex-encoding-4.2.0.tgz,@smithy/util-hex-encoding,4.2.0,4.680661905486779,0.1397470612454157,0,0,0,0,0
1306-import-lazy-4.0.0.tgz,import-lazy,4.0.0,4.966713547009784,0.142794565125447,2,0,0,0,0
1309-radix-ui-react-primitive-2.1.3.tgz,@radix-ui/react-primitive,2.1.3,4.939254064408058,0.2548159260586072,0,0,0,0,0
1311-minipass-flush-1.0.5.tgz,minipass-flush,1.0.5,4.710243116276903,0.16726304689965396,0,0,0,0,0
132-strip-json-comments-5.0.3.tgz,strip-json-comments,5.0.3,4.952979984588267,0.07914399108486345,0,0,0,0,0
1328-aws-sdk-credential-provider-env-3.911.0.tgz,@aws-sdk/credential-provider-env,3.911.0,4.696034646600989,0.4665187495042051,5,0,0,0,0
1332-http-parser-js-0.5.10.tgz,http-parser-js,0.5.10,5.023803097497539,0.1355495657007348,0,1,0,0,0
1335-webpack-dev-middleware-7.4.5.tgz,webpack-dev-middleware,7.4.5,4.8019947929629785,0.2067535194564643,4,7,1,0,0
134-make-dir-5.1.0.tgz,make-dir,5.1.0,5.005552724870843,0.0974498032783608,1,0,0,0,0
1340-dargs-8.1.0.tgz,dargs,8.1.0,5.001956936426746,0.12531910421006048,0,0,0,0,0
1344-define-property-2.0.2.tgz,define-property,2.0.2,4.980968344351542,0.19123040562872212,1,0,0,0,0
135-bn.js-5.2.2.tgz,bn.js,5.2.2,4.873406972958179,0.15737502875775455,0,0,0,0,0
1357-typescript-eslint-8.46.2.tgz,typescript-eslint,8.46.2,4.745128130811671,0.18717468813493512,1,0,0,0,0
1359-vm-browserify-1.1.2.tgz,vm-browserify,1.1.2,4.738981237494672,0.2313117959209291,0,1,0,4,0
1367-hookform-resolvers-5.2.2.tgz,@hookform/resolvers,5.2.2,4.870500042933201,0.34661775716878795,115,0,0,0,0
1368-html-tags-5.1.0.tgz,html-tags,5.1.0,4.56561757401741,0.45240041567415795,0,0,0,0,0
1370-ip-2.0.1.tgz,ip,2.0.1,5.072260213411339,0.33212886709468464,0,0,0,0,0
1376-faker-js-faker-10.1.0.tgz,@faker-js/faker,10.1.0,4.903556597226002,0.36568447659450887,8,1,1,0,0
1377-webpack-virtual-modules-0.6.2.tgz,webpack-virtual-modules,0.6.2,4.612664715943667,0.4861233805171841,0,0,0,0,0
1378-aws-crypto-util-5.2.0.tgz,@aws-crypto/util,5.2.0,4.693303183636089,0.32536116815586724,0,0,3,0,0
1380-conventional-changelog-angular-8.1.0.tgz,conventional-changelog-angular,8.1.0,4.586748291377208,0.32881173915676615,0,1,0,0,0
1385-is-string-1.1.1.tgz,is-string,1.1.1,4.834577657421923,0.29599302916791465,0,0,0,0,0
1390-sentry-core-10.20.0.tgz,@sentry/core,10.20.0,4.775248389727471,0.33699769900124404,229,4,8,0,0
1398-noble-hashes-2.0.1.tgz,@noble/hashes,2.0.1,4.421041592972612,0.8077735644108509,22,0,2,0,0
1399-ts-morph-27.0.2.tgz,ts-morph,27.0.2,4.897286929070245,0.14626429934371993,2,1,0,0,0
1401-pac-proxy-agent-7.2.0.tgz,pac-proxy-agent,7.2.0,4.563080421117378,0.5813491343384186,0,2,1,0,0
1423-pg-connection-string-2.9.1.tgz,pg-connection-string,2.9.1,4.744142650916994,0.2431625893856346,3,1,1,0,0
1424-is-symbol-1.1.1.tgz,is-symbol,1.1.1,4.850184742618391,0.3172202747520968,0,0,0,0,0
1436-lucide-react-0.546.0.tgz,lucide-react,0.546.0,4.858512323852431,0.31541272278170907,17,0,0,0,0
1439-fortawesome-free-solid-svg-icons-7.1.0.tgz,@fortawesome/free-solid-svg-icons,7.1.0,4.783587276759981,0.20541355539692194,5,0,0,0,0
144-isexe-3.1.1.tgz,isexe,3.1.1,4.667123380437915,0.31075324402802845,0,4,0,0,0
1445-proto-list-1.2.4.tgz,proto-list,1.2.4,4.648788107865167,0.23035808321333065,0,0,0,0,0
1448-yeoman-generator-7.5.1.tgz,yeoman-generator,7.5.1,4.620295931471441,0.2244048390337723,2,3,0,0,0
1449-os-browserify-0.3.0.tgz,os-browserify,0.3.0,4.612707148429436,0.35793882204139404,0,0,0,0,0
145-prompts-2.4.2.tgz,prompts,2.4.2,4.728402842037516,0.1753849480810378,25,2,0,0,0
1451-smithy-util-uri-escape-4.2.0.tgz,@smithy/util-uri-escape,4.2.0,4.587141320266719,0.24211007104051765,0,0,2,0,0
1455-aws-sdk-credential-provider-http-3.911.0.tgz,@aws-sdk/credential-provider-http,3.911.0,4.622735010970695,0.38898719643271745,12,2,0,0,0
146-estraverse-5.3.0.tgz,estraverse,5.3.0,4.752890466094092,0.43029468994250614,1,0,0,0,0
1460-eslint-plugin-testing-library-7.13.3.tgz,eslint-plugin-testing-library,7.13.3,4.491727124216839,0.3927089195756894,2,1,0,0,0
1466-lie-3.3.0.tgz,lie,3.3.0,4.873665370635608,0.13700344629534672,0,0,0,0,0
1477-leven-4.1.0.tgz,leven,4.1.0,4.951480323921591,0.08136884454468223,0,0,0,0,0
1482-sentry-browser-10.20.0.tgz,@sentry/browser,10.20.0,4.802023391062835,0.27342866686815914,50,4,0,0,0
1488-clipboardy-5.0.0.tgz,clipboardy,5.0.0,5.150145447507414,0.3908360731997434,1,5,1,0,0
1493-command-line-args-6.0.1.tgz,command-line-args,6.0.1,4.717325804827712,0.2089464134720417,2,0,0,0,0
1494-react-dropzone-14.3.8.tgz,react-dropzone,14.3.8,4.613171347939549,0.48571281948021994,3,0,0,0,0
1497-basic-ftp-5.0.5.tgz,basic-ftp,5.0.5,4.730557818639946,0.20282113879682231,7,8,0,0,0
1499-sirv-3.0.2.tgz,sirv,3.0.2,4.983774002216873,0.240520466575659,1,1,0,0,0
1503-is-buffer-2.0.5.tgz,is-buffer,2.0.5,4.738125635213981,0.26369063867828074,0,0,0,0,0
1505-timers-browserify-2.0.12.tgz,timers-browserify,2.0.12,4.8808179059828,0.12037411498671544,1,0,0,0,0
1521-puppeteer-core-24.25.0.tgz,puppeteer-core,24.25.0,4.466471934454864,0.49087026514022486,222,11,16,3,0
1525-duplexer2-0.1.4.tgz,duplexer2,0.1.4,4.935547296646631,0.2219097102233202,0,0,0,0,0
153-function-bind-1.1.2.tgz,function-bind,1.1.2,4.741671049708092,0.2659779362225575,0,0,0,0,0
1530-has-1.0.4.tgz,has,1.0.4,4.830224977955741,0.14959873955580255,0,0,0,0,0
154-chokidar-4.0.3.tgz,chokidar,4.0.3,4.691886078150845,0.2725719108182693,0,8,0,0,0
1544-socket.io-parser-3.3.4.tgz,socket.io-parser,3.3.4,4.864926086501985,0.18309009739263005,0,0,0,0,0
1551-caller-path-4.0.0.tgz,caller-path,4.0.0,4.9028776275338,0.19082712423369344,0,0,0,0,0
156-make-error-1.3.6.tgz,make-error,1.3.6,4.851672748728568,0.186741836965065,0,0,0,0,0
1562-radix-ui-primitive-1.1.3.tgz,@radix-ui/primitive,1.1.3,4.877213169012215,0.27406076690322434,0,0,0,0,0
1569-turf-helpers-7.2.0.tgz,@turf/helpers,7.2.0,5.033655350972039,0.14658802946274765,0,0,0,0,0
1573-is-text-path-3.0.0.tgz,is-text-path,3.0.0,4.817677154950335,0.15392567368150062,0,0,0,0,0
1578-dataloader-2.2.3.tgz,dataloader,2.2.3,4.861017470497131,0.107650383663695,1,0,0,0,0
1579-babel-plugin-transform-json-strings-7.27.1.tgz,@babel/plugin-transform-json-strings,7.27.1,5.050799990430458,0.060089314555743845,0,0,0,0,0
1582-tunnel-0.0.6.tgz,tunnel,0.0.6,4.822689611444332,0.3359847838529812,2,1,0,0,0
1585-radix-ui-react-checkbox-1.3.3.tgz,@radix-ui/react-checkbox,1.3.3,4.932926963151248,0.1625949790679457,0,0,0,0,0
1587-radix-ui-react-popover-1.1.15.tgz,@radix-ui/react-popover,1.1.15,4.89936485326049,0.17498817458373425,0,0,0,0,0
1589-fbjs-3.0.5.tgz,fbjs,3.0.5,4.853301960849596,0.15753149752364412,7,2,1,0,0
1591-lit-element-4.2.1.tgz,lit-element,4.2.1,4.834617638973173,0.2846096797597365,3,0,0,0,0
1596-ansi-html-0.0.9.tgz,ansi-html,0.0.9,4.877762332429185,0.352560329927002,0,0,0,0,0
16-rimraf-6.0.1.tgz,rimraf,6.0.1,4.690261561318261,0.3333430005594078,1,8,0,0,0
1601-babel-plugin-syntax-json-strings-7.8.3.tgz,@babel/plugin-syntax-json-strings,7.8.3,5.027805547832763,0.09127411877912874,0,0,0,0,0
1602-readline-1.3.0.tgz,readline,1.3.0,4.366478099772944,0.7949415642062878,2,2,0,0,0
1603-for-own-1.0.0.tgz,for-own,1.0.0,5.010170841671313,0.2148073609405309,0,0,0,0,0
1605-vfile-message-4.0.3.tgz,vfile-message,4.0.3,4.7514528752669465,0.24604115002422097,0,0,0,0,0
1614-vscode-uri-3.1.0.tgz,vscode-uri,3.1.0,4.766919137261639,0.46398899916595493,3,2,2,0,0
1621-merge-2.1.1.tgz,merge,2.1.1,4.901992590439887,0.1806410901724053,0,0,0,0,0
1622-postcss-merge-rules-7.0.6.tgz,postcss-merge-rules,7.0.6,4.784270844807847,0.1893965431436133,0,0,0,0,0
1623-is-npm-6.1.0.tgz,is-npm,6.1.0,4.819022433813476,0.23257183078861496,0,0,0,0,0
1628-command-exists-1.2.9.tgz,command-exists,1.2.9,3.4022112612790956,1.9950791544460262,0,1,0,0,0
1629-types-send-1.2.0.tgz,@types/send,1.2.0,4.728963861421755,0.32551837239383413,1,1,0,0,0
164-esprima-4.0.1.tgz,esprima,4.0.1,4.879386278043165,0.17623890695984512,2,2,0,0,0
1642-papaparse-5.5.3.tgz,papaparse,5.5.3,4.697623130300416,0.6607549686623082,0,2,0,0,0
1651-webassemblyjs-wast-printer-1.14.1.tgz,@webassemblyjs/wast-printer,1.14.1,4.77176893872045,0.19006284961191264,0,0,0,0,0
1658-floating-ui-react-0.27.16.tgz,@floating-ui/react,0.27.16,4.859458794023799,0.1988867548578573,3,0,0,0,0
1665-postcss-unique-selectors-7.0.4.tgz,postcss-unique-selectors,7.0.4,4.878802880822369,0.17512241478091659,0,0,0,0,0
1667-escape-goat-4.0.0.tgz,escape-goat,4.0.0,5.093757905661301,0.17361154842390392,0,0,0,0,0
1671-swiper-12.0.2.tgz,swiper,12.0.2,4.103052215144903,1.6233146010914647,8,0,0,0,0
1677-unicorn-magic-0.3.0.tgz,unicorn-magic,0.3.0,4.961355194315655,0.16431293551441228,0,0,0,0,0
1683-next-eslint-plugin-next-15.5.6.tgz,@next/eslint-plugin-next,15.5.6,4.4185766668367,0.2162057252667986,1,2,0,0,0
1696-pac-resolver-7.0.1.tgz,pac-resolver,7.0.1,4.590924399877149,0.3861101088234972,1,1,0,0,0
1697-tsutils-3.21.0.tgz,tsutils,3.21.0,4.515032470906423,0.4510686289977109,4,1,0,0,0
17-node-fetch-3.3.2.tgz,node-fetch,3.3.2,4.973030907252134,0.20099006175551984,6,2,3,0,0
1706-emotion-serialize-1.3.3.tgz,@emotion/serialize,1.3.3,4.715793277896623,0.5288172826805405,3,5,0,0,0
1708-yarn-1.22.22.tgz,yarn,1.22.22,4.82489513025585,0.3554173548791857,3,3,2,1,1
1714-oclif-core-4.6.0.tgz,@oclif/core,4.6.0,4.656832453790189,0.21464168228533448,4,1,0,0,0
1717-types-connect-3.4.38.tgz,@types/connect,3.4.38,4.791292986888914,0.2354915699732109,0,1,0,0,0
1719-azure-core-rest-pipeline-1.22.1.tgz,@azure/core-rest-pipeline,1.22.1,4.825719832801893,0.2354738482553917,105,4,4,0,0
1725-azure-core-auth-1.10.1.tgz,@azure/core-auth,1.10.1,4.693937692344453,0.3173860129921392,70,0,0,0,0
1726-sanitize-html-2.17.0.tgz,sanitize-html,2.17.0,4.834559001758829,0.18138377726649313,2,0,0,0,0
1730-pdfjs-dist-5.4.296.tgz,pdfjs-dist,5.4.296,5.356033071703646,0.882913975921006,34,1,1,0,0
174-shebang-command-2.0.0.tgz,shebang-command,2.0.0,4.965488231646481,0.09816729545350056,0,0,0,0,0
1745-pinia-3.0.3.tgz,pinia,3.0.3,4.671496702876373,0.32799391326459676,6,0,0,0,0
1754-npm-packlist-10.0.2.tgz,npm-packlist,10.0.2,4.733149024929759,0.15817674966801806,1,1,0,0,0
1765-types-json-schema-7.0.15.tgz,@types/json-schema,7.0.15,4.88292471105806,0.21361850025045964,0,0,0,0,0
1768-is-arguments-1.2.0.tgz,is-arguments,1.2.0,4.840001944604444,0.2578516474744298,0,0,0,0,0
1770-floating-ui-utils-0.2.10.tgz,@floating-ui/utils,0.2.10,4.841271995773688,0.18046659244718175,0,0,0,0,0
1796-micromark-util-symbol-2.0.1.tgz,micromark-util-symbol,2.0.1,4.59457999908694,0.3080083114469263,0,0,0,0,0
1797-webassemblyjs-helper-wasm-bytecode-1.14.1.tgz,@webassemblyjs/helper-wasm-bytecode,1.14.1,4.818843389716395,0.355208948817821,0,0,0,0,0
1807-types-validator-13.15.3.tgz,@types/validator,13.15.3,4.388627732775042,0.18511117314478878,1,0,0,0,0
1811-lit-html-3.3.1.tgz,lit-html,3.3.1,4.86729984827576,0.36808609060125896,28,4,0,0,0
1816-conventional-commits-filter-5.0.0.tgz,conventional-commits-filter,5.0.0,4.893465512434553,0.42262998814350394,0,0,0,0,0
1819-compressible-2.0.18.tgz,compressible,2.0.18,4.9917451973476945,0.241739637684016,0,1,0,0,0
1822-regex-parser-2.3.1.tgz,regex-parser,2.3.1,4.894008325416793,0.2564887901478886,0,0,0,0,0
1824-openapi-types-12.1.3.tgz,openapi-types,12.1.3,4.929937920717046,0.3138907081201669,1,0,0,0,0
1835-webassemblyjs-leb128-1.14.1.tgz,@webassemblyjs/leb128,1.14.1,4.93204454950658,0.19509559939096593,0,0,0,0,0
1837-postgres-date-2.1.0.tgz,postgres-date,2.1.0,4.727695036671106,0.3441666689899035,0,0,0,0,0
1838-vscode-languageserver-textdocument-1.0.12.tgz,vscode-languageserver-textdocument,1.0.12,4.544893278463868,0.40700671723568765,0,0,0,0,0
1844-is-data-descriptor-2.1.3.tgz,is-data-descriptor,2.1.3,4.811499801322937,0.28427214812759066,0,0,0,0,0
1853-babel-plugin-transform-react-jsx-development-7.27.1.tgz,@babel/plugin-transform-react-jsx-development,7.27.1,4.9383241451955495,0.1126296552088412,0,0,0,0,0
1859-graphql-tag-2.12.6.tgz,graphql-tag,2.12.6,4.655179611999996,0.45281058374806854,0,0,0,0,0
187-escalade-3.2.0.tgz,escalade,3.2.0,4.761914667324231,0.22482670740241661,0,2,0,0,0
1872-octokit-plugin-rest-endpoint-methods-16.1.1.tgz,@octokit/plugin-rest-endpoint-methods,16.1.1,4.820327030442872,0.21378157277657175,5,0,0,0,0
1874-eslint-plugin-simple-import-sort-12.1.1.tgz,eslint-plugin-simple-import-sort,12.1.1,4.72384311412095,0.22075403553429893,1,1,0,0,0
1881-d3-geo-3.1.1.tgz,d3-geo,3.1.1,4.694220587237407,0.2604856149379025,0,0,0,0,0
1889-default-browser-5.2.1.tgz,default-browser,5.2.1,5.03790097972165,0.17524626957465383,0,0,0,0,0
1891-radix-ui-react-dismissable-layer-1.1.11.tgz,@radix-ui/react-dismissable-layer,1.1.11,4.889136913647709,0.23825572341399018,2,0,0,0,0
1892-stream-buffers-3.0.3.tgz,stream-buffers,3.0.3,4.325840801098263,0.8726392255658538,0,0,0,0,0
1896-array.prototype.toreversed-1.1.2.tgz,array.prototype.toreversed,1.1.2,4.8498665042784666,0.29449968349722466,0,0,0,0,0
1898-common-path-prefix-3.0.0.tgz,common-path-prefix,3.0.0,4.7819462904602785,0.15547889732967457,0,0,0,0,0
19-dotenv-17.2.3.tgz,dotenv,17.2.3,4.797718591364658,0.5085041536008006,5,1,1,0,0
1906-parse-entities-4.0.2.tgz,parse-entities,4.0.2,4.77997659513236,0.230821501837263,0,0,0,0,0
1913-remark-stringify-11.0.0.tgz,remark-stringify,11.0.0,4.84699911084035,0.23675236512440911,0,0,0,0,0
1917-p-each-series-3.0.0.tgz,p-each-series,3.0.0,4.917041887008193,0.11730646382664933,0,0,0,0,0
1921-filenamify-7.0.0.tgz,filenamify,7.0.0,4.823941843022224,0.2025911979732819,0,0,0,0,0
1923-read-4.1.0.tgz,read,4.1.0,4.374641114085208,0.4761062929196765,0,0,0,0,0
193-call-bind-1.0.8.tgz,call-bind,1.0.8,4.7900151475764465,0.5471249833641237,0,0,0,0,0
1930-svgr-core-8.1.0.tgz,@svgr/core,8.1.0,4.9854869306042255,0.18902110775171202,0,0,0,0,0
1934-hapi-topo-6.0.2.tgz,@hapi/topo,6.0.2,4.626425649242326,0.41582298854516997,0,0,0,0,0
1940-has-values-2.0.1.tgz,has-values,2.0.1,4.7988198718102755,0.32262604357751684,0,0,0,0,0
1944-pg-protocol-1.10.3.tgz,pg-protocol,1.10.3,4.346205464272863,0.5648526793813516,5,0,10,0,0
1953-babel-preset-react-app-10.1.0.tgz,babel-preset-react-app,10.1.0,4.83419747148324,0.13706237869839497,1,0,1,0,0
1955-color-support-1.1.3.tgz,color-support,1.1.3,4.83080044315982,0.14262097281377195,1,0,0,0,0
1965-camelcase-keys-10.0.0.tgz,camelcase-keys,10.0.0,5.031961004571819,0.13237458047005846,0,0,0,0,0
1966-prisma-client-6.17.1.tgz,@prisma/client,6.17.1,5.011191677509444,0.3784712204865637,50,12,8,0,1
1968-sade-1.8.1.tgz,sade,1.8.1,4.997128985583598,0.21472314381585228,1,0,0,0,0
197-is-plain-object-5.0.0.tgz,is-plain-object,5.0.0,4.8593780607958115,0.2663847389320738,0,0,0,0,0
1970-terminal-link-5.0.0.tgz,terminal-link,5.0.0,4.946037247196736,0.09465231696522795,0,0,0,0,0
1973-tootallnate-once-3.0.0.tgz,@tootallnate/once,3.0.0,4.539197461969124,0.3209818451320265,0,0,0,0,0
1985-types-jsdom-27.0.0.tgz,@types/jsdom,27.0.0,4.80734386922305,0.2074872235167594,3,0,0,0,0
1987-faker-5.5.3.tgz,faker,5.5.3,4.3276447819676545,0.37185219010415604,15,5,3,0,0
1998-http-status-codes-2.3.0.tgz,http-status-codes,2.3.0,4.837228985055446,0.22249214601992495,11,0,0,0,0
2001-pug-3.0.3.tgz,pug,3.0.3,4.9810735238112915,0.16596516671625802,2,1,0,1,0
2003-randexp-0.5.3.tgz,randexp,0.5.3,4.856775655363546,0.27453134951502467,1,0,0,0,0
2005-jsonpath-1.1.1.tgz,jsonpath,1.1.1,4.645722587879576,0.3718602453453465,3,4,0,0,0
2007-angular-material-20.2.9.tgz,@angular/material,20.2.9,4.782516199701496,0.24647191359027615,174,1,1,1,0
201-electron-to-chromium-1.5.237.tgz,electron-to-chromium,1.5.237,4.132595239195088,0.613417982596293,0,0,0,0,0
2019-is-what-5.5.0.tgz,is-what,5.5.0,4.65635489690525,0.14136617044457866,1,0,0,0,0
2020-write-2.0.0.tgz,write,2.0.0,4.872421773942762,0.22977809693745507,2,1,1,0,0
2023-smithy-eventstream-serde-node-4.2.3.tgz,@smithy/eventstream-serde-node,4.2.3,4.576860382251832,0.2099118217904526,0,0,0,0,0
2032-vscode-languageserver-types-3.17.5.tgz,vscode-languageserver-types,3.17.5,4.616297357859586,0.3786477283802658,4,0,0,0,0
2038-schematics-angular-20.3.6.tgz,@schematics/angular,20.3.6,4.753048511751595,0.26117857678337547,6,1,1,0,0
205-co-4.6.0.tgz,co,4.6.0,4.885896343617771,0.1808046917673358,1,0,0,0,0
2050-discoveryjs-json-ext-0.6.3.tgz,@discoveryjs/json-ext,0.6.3,4.536674019601821,0.3929014880209656,0,0,3,0,0
2054-global-modules-2.0.0.tgz,global-modules,2.0.0,5.003721333658274,0.21966450988685554,0,0,0,0,0
2056-comma-separated-tokens-2.0.3.tgz,comma-separated-tokens,2.0.3,4.870364671894226,0.21265265871292197,3,0,0,0,0
2057-babel-plugin-syntax-class-static-block-7.14.5.tgz,@babel/plugin-syntax-class-static-block,7.14.5,4.883626242820953,0.14350866615137606,0,0,0,0,0
206-yn-5.1.0.tgz,yn,5.1.0,4.993293703087477,0.15844470540264158,0,0,0,0,0
2061-crc32-stream-7.0.1.tgz,crc32-stream,7.0.1,4.925043734776938,0.16621500784438403,0,0,0,0,0
2069-rehype-slug-6.0.0.tgz,rehype-slug,6.0.0,4.818734805781496,0.20375418572200535,0,0,0,0,0
2075-mdast-util-to-hast-13.2.0.tgz,mdast-util-to-hast,13.2.0,4.675865065247725,0.1051304326507763,3,0,0,0,0
2088-actions-core-1.11.1.tgz,@actions/core,1.11.1,4.466052773566883,0.4856906478834481,4,2,2,0,0
2090-extsprintf-1.4.1.tgz,extsprintf,1.4.1,4.851657844732602,0.27798807263906006,2,1,0,0,0
2093-fortawesome-react-fontawesome-3.1.0.tgz,@fortawesome/react-fontawesome,3.1.0,4.909214914129703,0.21264473666812939,3,0,0,0,0
2094-devtools-protocol-0.0.1532728.tgz,devtools-protocol,0.0.1532728,4.413013875451872,0.29140912069590746,21,0,0,0,0
2098-karma-6.4.4.tgz,karma,6.4.4,4.765607861747008,0.27238908561598796,7,15,7,0,0
