tarball,package_name,package_version,entropy_average,entropy_std_dev,Sensitive Information Access,System Resources and Network Access,Cryptography and Encoding APIs,Dynamic Code Execution,Package Installation Risk
colors_express-1.4.5.tgz,colors_express,1.4.5,4.7319795912010605,0.3048328105077862,1,0,0,0,0
colorzinha-1.4.0.tgz,colorzinha,1.4.0,4.738729801586368,0.3093022575579501,2,0,0,0,0
colour-string-1.5.3-1.tgz,colour-string,1.5.3,5.009788416782056,0.18445085749123116,0,1,0,0,1
colour-string-1.5.3.tgz,colour-string,1.5.3,5.009788416782056,0.18445085749123116,0,1,0,0,1
colro-name-9.0.0-1.tgz,colro-name,9.0.0,4.904460466132534,0.13022731481882213,3,5,1,0,1
colro-name-9.0.0.tgz,colro-name,9.0.0,4.904460466132534,0.13022731481882213,3,5,1,0,1
com.google-0.0.0-1.tgz,com.google,0.0.0,4.090681316126291,1.172559570197111,1,0,0,0,1
com.google-0.0.0.tgz,com.google,0.0.0,4.090681316126291,1.172559570197111,1,0,0,0,1
com.google.play-0.0.0-1.tgz,com.google.play,0.0.0,4.095079102484518,1.1772519095025848,1,0,0,0,1
com.google.play-0.0.0.tgz,com.google.play,0.0.0,4.095079102484518,1.1772519095025848,1,0,0,0,1
com.google.play.comon-1.0.0-1.tgz,com.google.play.comon,1.0.0,4.08575116306227,1.167316178894413,1,0,0,0,1
com.google.play.comon-1.0.0.tgz,com.google.play.comon,1.0.0,4.08575116306227,1.167316178894413,1,0,0,0,1
commander-js-2.19.84-1.tgz,commander-js,2.19.84,4.723572118671944,0.5937807322077554,3,3,0,0,1
commander-js-2.19.84.tgz,commander-js,2.19.84,4.723572118671944,0.5937807322077554,3,3,0,0,1
conventional-changelog-1.2.0-1.tgz,conventional-changelog,1.2.0,5.126033862513602,0.3370814644592008,0,1,1,0,0
conventional-changelog-1.2.0.tgz,conventional-changelog,1.2.0,5.126033862513602,0.3370814644592008,0,1,1,0,0
createtile-1.0.0-1.tgz,createtile,1.0.0,4.074875705124929,1.1558143594974906,1,0,0,0,1
createtile-1.0.0.tgz,createtile,1.0.0,4.074875705124929,1.1558143594974906,1,0,0,0,1
deasyncp-9001.999.999-1.tgz,deasyncp,9001.999.999,4.223918743922613,0.29703228843056007,0,0,0,0,1
deasyncp-9001.999.999.tgz,deasyncp,9001.999.999,4.223918743922613,0.29703228843056007,0,0,0,0,1
default-color-1.0.0-1.tgz,default-color,1.0.0,3.6962110851550225,0.9027907915239235,0,0,0,1,0
default-color-1.0.0.tgz,default-color,1.0.0,3.6962110851550225,0.9027907915239235,0,0,0,1,0
dependency-testing-99.10.9.tgz,dependency-testing,99.10.9,4.884685124032742,0.33546773482382,0,1,1,0,1
device-mqtt-1.0.11-1.tgz,device-mqtt,1.0.11,4.730893596883187,0.17057289445339746,2,2,1,0,0
device-mqtt-1.0.11.tgz,device-mqtt,1.0.11,4.730893596883187,0.17057289445339746,2,2,1,0,0
discord-badazera-1.0.0-1.tgz,discord-badazera,1.0.0,4.6018481706614525,0.10578292738598094,0,1,0,0,0
discord-badazera-1.0.0.tgz,discord-badazera,1.0.0,4.6018481706614525,0.10578292738598094,0,1,0,0,0
discord-badazinho-1.0.0-1.tgz,discord-badazinho,1.0.0,4.88439793493107,0.3778762380085334,0,1,1,0,0
discord-badazinho-1.0.0.tgz,discord-badazinho,1.0.0,4.88439793493107,0.3778762380085334,0,1,1,0,0
discord-fix-0.0.2-1.tgz,discord-fix,0.0.2,4.538694556710538,0.7284626438582732,6,4,2,0,1
discord-fix-0.0.2.tgz,discord-fix,0.0.2,4.538694556710538,0.7284626438582732,6,4,2,0,1
discord-lofy-11.5.1-1.tgz,discord-lofy,11.5.1,4.675009407744277,0.18552518920110253,33,8,8,2,0
discord-lofy-11.5.1.tgz,discord-lofy,11.5.1,4.675009407744277,0.18552518920110253,33,8,8,2,0
discord-protection-1.0.5-1.tgz,discord-protection,1.0.5,4.6760442237316,0.18581559029808467,32,8,8,2,0
discord-protection-1.0.5.tgz,discord-protection,1.0.5,4.6760442237316,0.18581559029808467,32,8,8,2,0
discord-self-v13-1.0.0-1.tgz,discord-self-v13,1.0.0,4.677369411761093,0.19001771392654404,32,8,9,2,0
discord-self-v13-1.0.0.tgz,discord-self-v13,1.0.0,4.677369411761093,0.19001771392654404,32,8,9,2,0
discord-selfbot-tools-0.0.1-1.tgz,discord-selfbot-tools,0.0.1,4.67145138555581,0.18249656202182157,32,8,8,2,0
discord-selfbot-tools-0.0.1.tgz,discord-selfbot-tools,0.0.1,4.67145138555581,0.18249656202182157,32,8,8,2,0
discord-selfbot-tools-11.5.1-1.tgz,discord-selfbot-tools,11.5.1,4.674887045577654,0.1853762489764589,33,8,8,2,0
discord-selfbot-tools-11.5.1.tgz,discord-selfbot-tools,11.5.1,4.674887045577654,0.1853762489764589,33,8,8,2,0
discord-selfbot-v11-0.0.1-security-1.tgz,discord-selfbot-v11,0.0.1-security,4.572871301525396,0.06219606457906446,0,0,0,0,0
discord-selfbot-v11-0.0.1-security.tgz,discord-selfbot-v11,0.0.1-security,4.572871301525396,0.06219606457906446,0,0,0,0,0
discord-selfbot-v11-1.0.0-1.tgz,discord-selfbot-v11,1.0.0,4.67833747369163,0.19940089807448644,32,9,9,2,0
discord-selfbot-v11-1.0.0.tgz,discord-selfbot-v11,1.0.0,4.67833747369163,0.19940089807448644,32,9,9,2,0
discord-selfbot-v11-11.0.0-1.tgz,discord-selfbot-v11,11.0.0,4.683609672080113,0.19023237533652268,33,8,9,1,0
discord-selfbot-v11-11.0.0.tgz,discord-selfbot-v11,11.0.0,4.683609672080113,0.19023237533652268,33,8,9,1,0
discord-selfbot-v11-11.1.0-1.tgz,discord-selfbot-v11,11.1.0,4.680056799314104,0.1851238605918681,32,8,9,1,0
discord-selfbot-v11-11.1.0.tgz,discord-selfbot-v11,11.1.0,4.680056799314104,0.1851238605918681,32,8,9,1,0
discord-selfbot-v11-11.2.4.tgz,discord-selfbot-v11,11.2.4,4.680290309136893,0.18531479714679602,32,8,9,1,0
discord-selfbot-v11-11.3.1.tgz,discord-selfbot-v11,11.3.1,4.682921460990156,0.18796194953507533,33,8,9,1,0
discord-selfbot-v11-11.3.3.tgz,discord-selfbot-v11,11.3.3,4.682789250176812,0.18796533476703622,33,8,9,1,0
discord-selfbot-v12-12.3.3.tgz,discord-selfbot-v12,12.3.3,4.680176041292318,0.18523575684062443,32,8,9,1,0
discord-selfbot-v12-12.3.5.tgz,discord-selfbot-v12,12.3.5,4.680160707545042,0.18522484229437258,32,8,9,1,0
discord-selfbot-v12-12.4.1.tgz,discord-selfbot-v12,12.4.1,4.68016183269055,0.1852261333082866,32,8,9,1,0
discord-selfbot-v12-12.4.9-1.tgz,discord-selfbot-v12,12.4.9,4.678610057469296,0.14965517678691542,31,6,7,1,0
discord-selfbot-v12-12.4.9.tgz,discord-selfbot-v12,12.4.9,4.678610057469296,0.14965517678691542,31,6,7,1,0
discord-selfbot-v12-12.5.5.tgz,discord-selfbot-v12,12.5.5,4.6834307024683595,0.18957176380789204,33,8,9,1,0
discord-selfbot-v14-12.0.3-1.tgz,discord-selfbot-v14,12.0.3,4.659218217654449,0.18834718473095904,33,9,8,1,0
discord-selfbot-v14-12.0.3.tgz,discord-selfbot-v14,12.0.3,4.659218217654449,0.18834718473095904,33,9,8,1,0
discord-selfbot.js-v11-11.1.3.tgz,discord-selfbot.js-v11,11.1.3,4.678752849582543,0.1857598477037972,32,8,9,1,0
discord-stunna-1.0.0-1.tgz,discord-stunna,1.0.0,4.875329249328315,0.4159069162032121,0,1,1,0,0
discord-stunna-1.0.0.tgz,discord-stunna,1.0.0,4.875329249328315,0.4159069162032121,0,1,1,0,0
discord-stunna-2.1.1-1.tgz,discord-stunna,2.1.1,4.920729022311603,0.3931507025427381,0,1,1,0,0
discord-stunna-2.1.1.tgz,discord-stunna,2.1.1,4.920729022311603,0.3931507025427381,0,1,1,0,0
discord-stunna-2.1.2-1.tgz,discord-stunna,2.1.2,4.988169618161665,0.4605912983928002,0,1,0,0,0
discord-stunna-2.1.2.tgz,discord-stunna,2.1.2,4.988169618161665,0.4605912983928002,0,1,0,0,0
discord-v11-1.0.0-1.tgz,discord-v11,1.0.0,4.686980376625033,0.19865601466851088,32,10,9,1,0
discord-v11-1.0.0.tgz,discord-v11,1.0.0,4.686980376625033,0.19865601466851088,32,10,9,1,0
discord-v11-1.0.1.tgz,discord-v11,1.0.1,4.678349490446659,0.1997041745494754,32,9,9,2,0
discord-v11-1.0.2-1.tgz,discord-v11,1.0.2,4.6824990189419085,0.19100605164218276,32,10,9,1,0
discord-v11-1.0.2.tgz,discord-v11,1.0.2,4.6824990189419085,0.19100605164218276,32,10,9,1,0
