tarball,package_name,package_version,entropy_average,entropy_std_dev,Sensitive Information Access,System Resources and Network Access,Cryptography and Encoding APIs,Dynamic Code Execution,Package Installation Risk
3313-libsodium-wrappers-0.7.15.tgz,libsodium-wrappers,0.7.15,5.08286005634306,0.18886137321771843,2,0,1,0,0
3314-ulid-3.0.1.tgz,ulid,3.0.1,4.846971399880977,0.3939937564724926,0,0,1,0,0
3316-cssnano-utils-5.0.1.tgz,cssnano-utils,5.0.1,4.722463126673224,0.20835017403559256,0,0,0,0,0
3317-types-tmp-0.2.6.tgz,@types/tmp,0.2.6,4.786830796289198,0.26368138159074334,1,0,0,0,0
3319-thingies-2.5.0.tgz,thingies,2.5.0,4.582799890427424,0.2404870551915761,0,0,2,0,0
332-queue-microtask-1.2.3.tgz,queue-microtask,1.2.3,4.767773761735261,0.24865376879670667,0,0,0,0,0
3320-rc-switch-4.1.0.tgz,rc-switch,4.1.0,4.8570185458166115,0.3021128964101951,0,0,0,0,0
3321-vue-devtools-api-8.0.3.tgz,@vue/devtools-api,8.0.3,4.93261087829883,0.3056510920470503,0,0,0,0,0
3322-opentelemetry-instrumentation-mongoose-0.53.0.tgz,@opentelemetry/instrumentation-mongoose,0.53.0,4.8874790239475985,0.18970671607471054,0,0,0,0,0
3323-browserify-sign-4.2.5.tgz,browserify-sign,4.2.5,4.773564269796407,0.40554824411747453,2,0,4,0,0
3324-types-use-sync-external-store-1.5.0.tgz,@types/use-sync-external-store,1.5.0,4.49438965883822,0.38630302369244124,0,0,0,0,0
3326-diffie-hellman-5.0.3.tgz,diffie-hellman,5.0.3,4.661896885000509,0.35440850290022446,1,0,1,0,0
3327-storybook-core-events-8.6.14.tgz,@storybook/core-events,8.6.14,4.421414151040425,0.2909708041935383,0,0,0,0,0
3329-ethersproject-abstract-signer-5.8.0.tgz,@ethersproject/abstract-signer,5.8.0,4.471576464365817,0.48707676892686264,3,0,0,0,0
333-webpack-dev-server-5.2.2.tgz,webpack-dev-server,5.2.2,4.683768641199731,0.30738210621954526,9,9,3,2,0
3330-cache-content-type-2.1.0.tgz,cache-content-type,2.1.0,4.627859540313635,0.5996773917101361,0,0,0,0,0
3331-lodash.truncate-4.4.2.tgz,lodash.truncate,4.4.2,5.016838675387243,0.09926821531092776,0,1,0,0,0
3333-eventsource-4.0.0.tgz,eventsource,4.0.0,4.851678250426563,0.20213737376751648,9,1,2,0,0
3334-fluent-ffmpeg-2.1.3.tgz,fluent-ffmpeg,2.1.3,4.822022636395877,0.3908376364404057,24,6,0,0,0
3336-nestjs-microservices-11.1.6.tgz,@nestjs/microservices,11.1.6,4.6812390104135195,0.21467285199635533,10,10,4,0,0
3337-eslint-plugin-no-only-tests-3.3.0.tgz,eslint-plugin-no-only-tests,3.3.0,4.812225617618417,0.24383406887335018,0,0,0,0,0
3338-rc-motion-2.9.5.tgz,rc-motion,2.9.5,4.791645243176476,0.18885118988080313,2,0,0,0,0
334-fast-levenshtein-3.0.0.tgz,fast-levenshtein,3.0.0,4.883609410018375,0.28194446808857765,0,0,0,0,0
3340-is-module-1.0.0.tgz,is-module,1.0.0,4.337413593301418,1.2619692858717222,0,0,0,0,0
3341-common-ancestor-path-1.0.1.tgz,common-ancestor-path,1.0.1,4.808861405964358,0.12447255218270771,0,0,0,0,0
3342-opentelemetry-instrumentation-koa-0.55.0.tgz,@opentelemetry/instrumentation-koa,0.55.0,4.950698688356481,0.2074665907513479,0,0,0,0,0
3343-public-encrypt-4.0.3.tgz,public-encrypt,4.0.3,5.3765750219126325,0.5895741227791091,3,2,6,0,0
3344-ckeditor-ckeditor5-typing-47.1.0.tgz,@ckeditor/ckeditor5-typing,47.1.0,4.744881445606525,0.15530009695692368,4,2,0,0,0
3345-remove-accents-0.5.0.tgz,remove-accents,0.5.0,4.8960654631119045,0.6161455608555894,0,0,0,0,0
3346-lukeed-csprng-1.1.0.tgz,@lukeed/csprng,1.1.0,4.704890679128589,0.23071732582997706,0,0,2,0,0
3347-types-styled-components-5.1.34.tgz,@types/styled-components,5.1.34,4.713711723117596,0.26751577614646754,0,0,0,0,0
335-dedent-1.7.0.tgz,dedent,1.7.0,4.862824209265524,0.24937637833240678,0,0,0,0,0
3350-find-process-2.0.0.tgz,find-process,2.0.0,4.519480443864857,0.5558028389673875,0,5,0,0,0
3352-opentelemetry-instrumentation-mysql-0.52.0.tgz,@opentelemetry/instrumentation-mysql,0.52.0,4.92855566002606,0.21811083485992355,0,0,0,0,0
3353-buffer-alloc-unsafe-1.1.0.tgz,buffer-alloc-unsafe,1.1.0,4.714367299257535,0.2771873306935115,0,0,0,0,0
3354-webdriverio-9.20.0.tgz,webdriverio,9.20.0,4.6185399718529245,0.3211337812618003,48,2,2,2,0
3355-nx-js-21.6.5.tgz,@nx/js,21.6.5,4.673856130620845,0.22866392144957967,6,16,2,2,0
3356-rx-lite-4.0.8.tgz,rx-lite,4.0.8,4.846863825097763,0.14513484158893608,1,0,0,0,0
3357-h3-2.0.1-rc.2.tgz,h3,2.0.1-rc.2,4.809188330677982,0.19348295341748142,9,0,0,0,0
3358-nestjs-passport-11.0.5.tgz,@nestjs/passport,11.0.5,4.622382434124885,0.2936216621179983,13,0,0,0,0
3359-graphql-codegen-schema-ast-5.0.0.tgz,@graphql-codegen/schema-ast,5.0.0,4.4887470126572495,0.4140819729874229,0,0,0,0,0
3360-isomorphic-unfetch-4.0.2.tgz,isomorphic-unfetch,4.0.2,4.661359507713212,0.29825805914052983,0,2,0,0,0
3361-opentelemetry-instrumentation-nestjs-core-0.53.0.tgz,@opentelemetry/instrumentation-nestjs-core,0.53.0,4.978093493233694,0.203574800237597,0,0,0,0,0
3362-preserve-0.2.0.tgz,preserve,0.2.0,4.718127569072108,0.4057401712303801,3,0,0,0,0
3364-klaw-4.1.0.tgz,klaw,4.1.0,4.862057412085711,0.2216756981296581,1,1,0,0,0
3365-multipipe-4.0.0.tgz,multipipe,4.0.0,4.5666982788550685,0.435909738433896,1,0,0,0,0
3366-parse-asn1-5.1.9.tgz,parse-asn1,5.1.9,4.959957549512168,0.3942458672911178,3,0,2,0,0
3367-pnpm-npm-conf-3.0.0.tgz,@pnpm/npm-conf,3.0.0,4.99835070326271,0.21483635217416305,4,3,0,0,0
3368-peculiar-webcrypto-1.5.0.tgz,@peculiar/webcrypto,1.5.0,4.7205777279237955,0.3397263455159596,2,0,2,0,0
3369-babel-plugin-transform-flow-enums-0.0.2.tgz,babel-plugin-transform-flow-enums,0.0.2,4.757369847593014,0.22272404729095402,0,0,0,0,0
3370-next-tick-1.1.0.tgz,next-tick,1.1.0,4.806481489488147,0.3337963018839215,0,0,0,0,0
3372-download-8.0.0.tgz,download,8.0.0,5.010330051228399,0.10928413878514998,0,1,0,0,0
3373-postcss-custom-properties-14.0.6.tgz,postcss-custom-properties,14.0.6,5.012123731891959,0.19438655014632805,1,0,0,0,0
3375-ethersproject-contracts-5.8.0.tgz,@ethersproject/contracts,5.8.0,4.424251038375632,0.5038284893430192,0,0,0,0,0
3376-pdf-lib-1.17.1.tgz,pdf-lib,1.17.1,4.533020342562732,0.4707642366953703,29,0,4,0,0
3377-dotenv-cli-10.0.0.tgz,dotenv-cli,10.0.0,4.893606189573359,0.1885974055027551,1,0,0,0,0
3378-opentelemetry-instrumentation-redis-4-0.48.0.tgz,@opentelemetry/instrumentation-redis-4,0.48.0,4.90973104380913,0.23178510540436553,3,0,0,0,0
3379-iterare-1.2.1.tgz,iterare,1.2.1,4.227174743713993,0.46608129030586126,3,0,0,0,0
338-agent-base-7.1.4.tgz,agent-base,7.1.4,4.448351418764357,0.5305568565249635,1,4,0,0,0
3380-esbuild-darwin-arm64-0.25.11.tgz,@esbuild/darwin-arm64,0.25.11,5.256313742594119,0.7322851798736035,1,0,0,0,0
3383-lodash.pick-4.4.0.tgz,lodash.pick,4.4.0,5.016230022311856,0.06991438258774091,1,0,0,0,0
3384-nicolo-ribaudo-eslint-scope-5-internals-5.1.1-v1.tgz,@nicolo-ribaudo/eslint-scope-5-internals,5.1.1-v1,4.7469808095380746,0.22018670783933988,0,0,0,0,0
3385-firebase-app-0.14.4.tgz,@firebase/app,0.14.4,4.834031760451496,0.24648359363582195,13,0,0,0,0
3386-find-pkg-2.0.0.tgz,find-pkg,2.0.0,4.898768068715409,0.24066290014421285,0,0,0,0,0
3387-babel-helper-hoist-variables-7.24.7.tgz,@babel/helper-hoist-variables,7.24.7,4.845069025294168,0.19297094784351854,0,0,0,0,0
3388-yamljs-0.3.0.tgz,yamljs,0.3.0,4.710563622768345,0.6113917803835078,2,9,1,1,0
3389-memory-cache-0.2.0.tgz,memory-cache,0.2.0,4.485320858902771,0.43071172860662904,0,0,0,0,0
339-bl-6.1.4.tgz,bl,6.1.4,4.7556849149649585,0.3705378388978542,1,1,4,0,0
3390-graphql-tools-json-file-loader-8.0.20.tgz,@graphql-tools/json-file-loader,8.0.20,4.454546990706848,0.4082112930057274,0,2,0,0,0
3391-hast-util-to-html-9.0.5.tgz,hast-util-to-html,9.0.5,4.681592359953544,0.20384644361005747,3,0,0,0,0
3394-rollup-plugin-typescript-12.1.4.tgz,@rollup/plugin-typescript,12.1.4,4.6582624541671205,0.4965185890231887,5,2,0,0,0
3396-react-hot-toast-2.6.0.tgz,react-hot-toast,2.6.0,4.9213747935761365,0.25321590568829483,0,0,0,0,0
3397-memorystream-0.3.1.tgz,memorystream,0.3.1,4.547595655270474,0.3712082190479455,0,2,0,0,0
3398-ckeditor-ckeditor5-basic-styles-47.1.0.tgz,@ckeditor/ckeditor5-basic-styles,47.1.0,5.091767241650975,0.29321553555812024,0,0,0,0,0
3399-elastic-elasticsearch-9.1.1.tgz,@elastic/elasticsearch,9.1.1,4.278464019973617,0.4756000493342624,19,0,70,0,0
340-negotiator-1.0.0.tgz,negotiator,1.0.0,4.888033816700335,0.1314564060718797,0,4,0,0,0
3400-micromark-extension-gfm-footnote-2.1.0.tgz,micromark-extension-gfm-footnote,2.1.0,4.746756636227285,0.17630500871069546,7,0,0,0,0
3401-sqlite3-5.1.7.tgz,sqlite3,5.1.7,4.942541780865997,0.7402912224657849,4,0,0,0,1
3402-p-defer-4.0.1.tgz,p-defer,4.0.1,4.835805402536661,0.25552568737050935,0,0,0,0,0
3403-mui-core-downloads-tracker-7.3.4.tgz,@mui/core-downloads-tracker,7.3.4,4.754701620762455,0.26451158228536864,0,0,0,0,0
3404-js-joda-core-5.6.5.tgz,@js-joda/core,5.6.5,4.700175519385449,0.20435111892829796,12,6,0,0,0
3405-eslint-compat-utils-0.6.5.tgz,eslint-compat-utils,0.6.5,4.731606292257546,0.15828590633015246,2,0,0,0,0
3406-tween-functions-1.2.0.tgz,tween-functions,1.2.0,4.76804589308938,0.30772994189518454,0,0,0,0,0
3407-tokenizer-token-0.3.0.tgz,@tokenizer/token,0.3.0,4.9017091543328215,0.30963430821475185,3,0,0,0,0
3408-sigstore-sign-4.0.1.tgz,@sigstore/sign,4.0.1,4.785364479732767,0.21270394706577045,9,0,3,0,0
3413-opentelemetry-exporter-trace-otlp-grpc-0.206.0.tgz,@opentelemetry/exporter-trace-otlp-grpc,0.206.0,4.963820112175994,0.20564057557236182,1,0,0,0,0
3414-webpack-subresource-integrity-5.2.0-rc.1.tgz,webpack-subresource-integrity,5.2.0-rc.1,4.434074445519927,0.5056257781264801,3,4,4,0,0
3415-slate-react-0.117.4.tgz,slate-react,0.117.4,4.671258145549203,0.27045100351666324,6,0,2,0,0
3416-download-git-repo-3.0.2.tgz,download-git-repo,3.0.2,3.7308091364662523,0.6952605327163915,1,1,0,0,0
3417-sigstore-tuf-4.0.0.tgz,@sigstore/tuf,4.0.0,4.814772227694719,0.3112846726158125,0,2,1,0,0
3418-napi-build-utils-2.0.0.tgz,napi-build-utils,2.0.0,3.9905006705982196,1.7975119647308988,0,0,0,0,0
3419-browserify-des-1.0.2.tgz,browserify-des,1.0.2,4.6102176522368605,0.37404459077351226,0,0,2,0,0
342-fast-xml-parser-5.3.0.tgz,fast-xml-parser,5.3.0,4.606830279352287,0.9645291499191766,5,7,1,0,0
3421-tldts-core-7.0.17.tgz,tldts-core,7.0.17,4.459606918662117,0.42663632811531405,5,0,0,0,0
3423-ts-morph-common-0.28.1.tgz,@ts-morph/common,0.28.1,4.856713602104597,0.2070177825004494,3,2,1,0,0
3424-css-functions-list-3.2.3.tgz,css-functions-list,3.2.3,4.738841574390555,0.5209268622418698,0,0,0,0,0
3425-ts-log-2.2.7.tgz,ts-log,2.2.7,4.607460926962816,0.8585816323195029,0,2,0,0,0
3426-html-parse-stringify-3.0.1.tgz,html-parse-stringify,3.0.1,5.155108970946106,0.2219041175241427,5,4,0,0,0
3427-fast-check-4.3.0.tgz,fast-check,4.3.0,4.396347630025125,0.6372973934263584,16,8,2,0,0
3428-types-react-redux-7.1.34.tgz,@types/react-redux,7.1.34,4.817959229062262,0.3301385849552516,1,0,0,0,0
3429-ckeditor-ckeditor5-essentials-47.1.0.tgz,@ckeditor/ckeditor5-essentials,47.1.0,4.887671714256624,0.1520172505898937,0,0,0,0,0
343-retry-0.13.1.tgz,retry,0.13.1,4.699682274962185,0.2375143628236702,1,0,0,0,0
3430-which-pm-runs-1.1.0.tgz,which-pm-runs,1.1.0,4.941213887002188,0.2116412417973056,0,0,0,0,0
3433-nestjs-schematics-11.0.9.tgz,@nestjs/schematics,11.0.9,4.673122409542179,0.22073172948653932,2,3,0,0,0
3434-emotion-css-11.13.5.tgz,@emotion/css,11.13.5,4.715289731713357,0.501495535937579,2,2,0,0,0
3435-lodash.mapvalues-4.6.0.tgz,lodash.mapvalues,4.6.0,5.002090044895278,0.07342812184070877,0,0,0,0,0
3436-add-stream-1.0.0.tgz,add-stream,1.0.0,4.654373131721546,0.33780012098306034,0,0,0,0,0
3439-manypkg-get-packages-3.1.0.tgz,@manypkg/get-packages,3.1.0,4.975321081347412,0.33154230250436006,0,0,0,0,0
344-get-caller-file-2.0.5.tgz,get-caller-file,2.0.5,4.670846123686121,0.36771472027760455,0,0,0,0,0
3440-angular-devkit-build-angular-20.3.6.tgz,@angular-devkit/build-angular,20.3.6,4.773864560479584,0.2488807176807687,29,5,3,1,0
3441-opentelemetry-exporter-zipkin-2.1.0.tgz,@opentelemetry/exporter-zipkin,2.1.0,4.88894022785602,0.1842530815846308,1,3,0,0,0
3442-is-node-process-1.2.0.tgz,is-node-process,1.2.0,4.798622101981713,0.22386256599064158,0,0,0,0,0
3443-randomfill-1.0.4.tgz,randomfill,1.0.4,4.562262556622478,0.5613683824950524,0,0,1,0,0
3444-is-relative-1.0.0.tgz,is-relative,1.0.0,4.913269710110661,0.24266294223972512,0,0,0,0,0
3445-spawn-command-1.0.0.tgz,spawn-command,1.0.0,4.796758469357719,0.2350839228763833,0,1,0,0,0
3446-babel-plugin-styled-components-2.1.4.tgz,babel-plugin-styled-components,2.1.4,4.90974233114193,0.11954203671650364,1,1,0,0,0
3447-node-libs-browser-2.2.1.tgz,node-libs-browser,2.2.1,4.160661633110302,1.347455896767979,0,0,0,0,0
3448-lodash.difference-4.5.0.tgz,lodash.difference,4.5.0,4.997353576561615,0.06944305700087562,1,0,0,0,0
3449-csstools-media-query-list-parser-4.0.3.tgz,@csstools/media-query-list-parser,4.0.3,5.057467992424746,0.11125159471173879,3,0,0,0,0
345-process-nextick-args-2.0.1.tgz,process-nextick-args,2.0.1,4.882434281435447,0.1654241543517333,1,0,0,0,0
3450-mongodb-js-saslprep-1.3.2.tgz,@mongodb-js/saslprep,1.3.2,4.4857022254500665,0.722651265649738,1,1,2,0,0
3451-d3-chord-3.0.1.tgz,d3-chord,3.0.1,4.677328366704243,0.3912221176462789,0,0,0,0,0
3452-changesets-types-6.1.0.tgz,@changesets/types,6.1.0,4.2135987802476915,1.3441071408797463,1,0,0,0,0
3453-endent-2.1.0.tgz,endent,2.1.0,4.523130846860051,0.31073665813733914,0,0,0,0,0
3455-chakra-ui-react-3.28.0.tgz,@chakra-ui/react,3.28.0,4.546959717783753,0.3914563345139347,45,1,0,0,0
3456-lmdb-3.4.3.tgz,lmdb,3.4.3,5.112325410821454,0.35009290840830004,28,3,3,0,1
3457-pvtsutils-1.3.6.tgz,pvtsutils,1.3.6,4.8611587561853575,0.21135099813561875,0,0,2,0,0
3458-commitlint-parse-20.0.0.tgz,@commitlint/parse,20.0.0,4.607853897479051,0.31320679919831557,1,0,0,0,0
