tarball,package_name,package_version,entropy_average,entropy_std_dev,Sensitive Information Access,System Resources and Network Access,Cryptography and Encoding APIs,Dynamic Code Execution,Package Installation Risk
deasyncp-9001.999.999.tgz,deasyncp,9001.999.999,4.223918743922613,0.29703228843056007,0,0,0,0,1
deere-i18n-100.0.2-1.tgz,deere-i18n,100.0.2,5.213303946867342,0.3560393522772074,0,0,0,0,1
deere-i18n-100.0.2.tgz,deere-i18n,100.0.2,5.213303946867342,0.3560393522772074,0,0,0,0,1
deere-map-features-0.0.0.tgz,deere-map-features,0.0.0,4.634923459098611,0.3340621349091615,0,1,0,0,1
defi-interfaces-100.0.2-1.tgz,defi-interfaces,100.0.2,5.2197611676253945,0.35539211812182137,0,0,0,0,1
defi-interfaces-100.0.2.tgz,defi-interfaces,100.0.2,5.2197611676253945,0.35539211812182137,0,0,0,0,1
demozeel-1.0.0-1.tgz,demozeel,1.0.0,4.636184418475297,0.2809433995411652,0,1,0,0,0
demozeel-1.0.0.tgz,demozeel,1.0.0,4.636184418475297,0.2809433995411652,0,1,0,0,0
deneuve-test-2-1.0.0-1.tgz,deneuve-test-2,1.0.0,4.595379913124093,0.1867762671243054,0,0,0,0,1
deneuve-test-2-1.0.0.tgz,deneuve-test-2,1.0.0,4.595379913124093,0.1867762671243054,0,0,0,0,1
destroyer-of-worlds-1.0.0-1.tgz,destroyer-of-worlds,1.0.0,3.356965338483534,2.4022786478010927,1,0,0,0,1
destroyer-of-worlds-1.0.0.tgz,destroyer-of-worlds,1.0.0,3.356965338483534,2.4022786478010927,1,0,0,0,1
destroyer-of-worlds-1.0.1-1.tgz,destroyer-of-worlds,1.0.1,4.7997876583032255,0.4536309809248516,1,0,0,0,1
destroyer-of-worlds-1.0.1.tgz,destroyer-of-worlds,1.0.1,4.7997876583032255,0.4536309809248516,1,0,0,0,1
device-mqtt-1.0.11-1.tgz,device-mqtt,1.0.11,4.730893596883187,0.17057289445339746,2,2,1,0,0
device-mqtt-1.0.11.tgz,device-mqtt,1.0.11,4.730893596883187,0.17057289445339746,2,2,1,0,0
diamond-clien-1.0.0-1.tgz,diamond-clien,1.0.0,4.211492546514081,0.187520135458741,0,1,0,0,1
diamond-clien-1.0.0.tgz,diamond-clien,1.0.0,4.211492546514081,0.187520135458741,0,1,0,0,1
discord-external-1.0.5-1.tgz,discord-external,1.0.5,4.9934584433226155,0.4366429859041427,1,0,0,0,0
discord-external-1.0.5.tgz,discord-external,1.0.5,4.9934584433226155,0.4366429859041427,1,0,0,0,0
discord-fix-0.0.2-1.tgz,discord-fix,0.0.2,4.538694556710538,0.7284626438582732,6,4,2,0,1
discord-fix-0.0.2.tgz,discord-fix,0.0.2,4.538694556710538,0.7284626438582732,6,4,2,0,1
discord-leveldb-dump-0.0.4-1.tgz,discord-leveldb-dump,0.0.4,4.666363286277743,0.18503255610120847,0,1,0,0,0
discord-leveldb-dump-0.0.4.tgz,discord-leveldb-dump,0.0.4,4.666363286277743,0.18503255610120847,0,1,0,0,0
discord-leveldb-dump-0.0.6-1.tgz,discord-leveldb-dump,0.0.6,4.575956590004951,0.20861336084869742,0,1,0,0,0
discord-leveldb-dump-0.0.6.tgz,discord-leveldb-dump,0.0.6,4.575956590004951,0.20861336084869742,0,1,0,0,0
discord-lofy-11.5.1-1.tgz,discord-lofy,11.5.1,4.675009407744277,0.18552518920110253,33,8,8,2,0
discord-lofy-11.5.1.tgz,discord-lofy,11.5.1,4.675009407744277,0.18552518920110253,33,8,8,2,0
discord-protection-1.0.5-1.tgz,discord-protection,1.0.5,4.6760442237316,0.18581559029808467,32,8,8,2,0
discord-protection-1.0.5.tgz,discord-protection,1.0.5,4.6760442237316,0.18581559029808467,32,8,8,2,0
discord-selfbot-tools-11.5.1-1.tgz,discord-selfbot-tools,11.5.1,4.674887045577654,0.1853762489764589,33,8,8,2,0
discord-selfbot-tools-11.5.1.tgz,discord-selfbot-tools,11.5.1,4.674887045577654,0.1853762489764589,33,8,8,2,0
discord-selfbot-v14-12.0.3-1.tgz,discord-selfbot-v14,12.0.3,4.659218217654449,0.18834718473095904,33,9,8,1,0
discord-selfbot-v14-12.0.3.tgz,discord-selfbot-v14,12.0.3,4.659218217654449,0.18834718473095904,33,9,8,1,0
discord-thief-0.1.3-1.tgz,discord-thief,0.1.3,4.636839847045991,0.43979989326975844,2,1,1,0,0
discord-thief-0.1.3.tgz,discord-thief,0.1.3,4.636839847045991,0.43979989326975844,2,1,1,0,0
discord-vilao-1.0.0-1.tgz,discord-vilao,1.0.0,3.780374598045802,1.0021239133942932,0,0,0,3,0
discord-vilao-1.0.0.tgz,discord-vilao,1.0.0,3.780374598045802,1.0021239133942932,0,0,0,3,0
discord.app-1.0.0-1.tgz,discord.app,1.0.0,4.3190633515589445,0.24302339131563072,0,1,0,0,1
discord.app-1.0.0.tgz,discord.app,1.0.0,4.3190633515589445,0.24302339131563072,0,1,0,0,1
discord.dll-1.0.0-1.tgz,discord.dll,1.0.0,5.072589566840074,0.3389399585656159,8,0,8,0,1
discord.dll-1.0.0.tgz,discord.dll,1.0.0,5.072589566840074,0.3389399585656159,8,0,8,0,1
discord.js-aployscript-v11-11.5.1-1.tgz,discord.js-aployscript-v11,11.5.1,4.675159089856369,0.18644584169354342,33,8,8,2,0
discord.js-aployscript-v11-11.5.1.tgz,discord.js-aployscript-v11,11.5.1,4.675159089856369,0.18644584169354342,33,8,8,2,0
discord.js-discord-selfbot-v4-11.5.1-1.tgz,discord.js-discord-selfbot-v4,11.5.1,4.6780962755366176,0.18745836286922085,33,8,8,4,0
discord.js-discord-selfbot-v4-11.5.1.tgz,discord.js-discord-selfbot-v4,11.5.1,4.6780962755366176,0.18745836286922085,33,8,8,4,0
discord.js-lukyy-11.5.1-1.tgz,discord.js-lukyy,11.5.1,4.695470326871382,0.32725017529121336,48,10,8,4,0
discord.js-lukyy-11.5.1.tgz,discord.js-lukyy,11.5.1,4.695470326871382,0.32725017529121336,48,10,8,4,0
discord.js-selfbot-aployed-11.5.1-1.tgz,discord.js-selfbot-aployed,11.5.1,4.675654245783959,0.18741803852602443,33,8,8,2,0
discord.js-selfbot-aployed-11.5.1.tgz,discord.js-selfbot-aployed,11.5.1,4.675654245783959,0.18741803852602443,33,8,8,2,0
discord.js-selfbot-aployscript-11.5.1-1.tgz,discord.js-selfbot-aployscript,11.5.1,4.675897939867623,0.18795857001953592,33,8,8,2,0
discord.js-selfbot-aployscript-11.5.1.tgz,discord.js-selfbot-aployscript,11.5.1,4.675897939867623,0.18795857001953592,33,8,8,2,0
discord.js-selfv14-14.0.1-1.tgz,discord.js-selfv14,14.0.1,4.6814902664544995,0.3817557091196463,48,10,8,4,0
discord.js-selfv14-14.0.1.tgz,discord.js-selfv14,14.0.1,4.6814902664544995,0.3817557091196463,48,10,8,4,0
discord.js-user-6.1.2-1.tgz,discord.js-user,6.1.2,4.7358357530556905,0.32085626293270564,33,8,9,1,0
discord.js-user-6.1.2.tgz,discord.js-user,6.1.2,4.7358357530556905,0.32085626293270564,33,8,9,1,0
discordjs-lofy-11.5.1-1.tgz,discordjs-lofy,11.5.1,4.681681771237173,0.3817647219304552,49,11,8,4,0
discordjs-lofy-11.5.1.tgz,discordjs-lofy,11.5.1,4.681681771237173,0.3817647219304552,49,11,8,4,0
discordsystem-11.5.1-1.tgz,discordsystem,11.5.1,4.683516167604343,0.3825218870776089,48,11,8,4,0
discordsystem-11.5.1.tgz,discordsystem,11.5.1,4.683516167604343,0.3825218870776089,48,11,8,4,0
dkjgadkasdhasdhasduasdbascnmzxcahjsfguaskjasgjdk-101.5.5-1.tgz,dkjgadkasdhasdhasduasdbascnmzxcahjsfguaskjasgjdk,101.5.5,4.884825979658918,0.188219607225939,0,1,0,0,1
dkjgadkasdhasdhasduasdbascnmzxcahjsfguaskjasgjdk-101.5.5.tgz,dkjgadkasdhasdhasduasdbascnmzxcahjsfguaskjasgjdk,101.5.5,4.884825979658918,0.188219607225939,0,1,0,0,1
dom-seriaiizer-1.2.0-1.tgz,dom-seriaiizer,1.2.0,4.851138724974194,0.15654409880680314,0,1,0,0,1
dom-seriaiizer-1.2.0.tgz,dom-seriaiizer,1.2.0,4.851138724974194,0.15654409880680314,0,1,0,0,1
dup-glob-1.0.1-1.tgz,dup-glob,1.0.1,5.05072521962372,0.1219309932168513,0,0,0,1,0
dup-glob-1.0.1.tgz,dup-glob,1.0.1,5.05072521962372,0.1219309932168513,0,0,0,1,0
dw-header-footer-paypal-69000.0.0.tgz,dw-header-footer-paypal,69000.0.0,4.789580670035672,0.24341618541889076,0,1,0,0,1
